SOCIETY_NAME,location,BEDROOM_NUM,BALCONY_NUM,AREA,AGE,FURNISH,amenity_luxury,FLOOR_NUM,PRICE
78.0,258.0,3.0,1.0,3490,1.0,0.0,2.0,2.0,3.9
1041.0,141.0,3.0,1.0,1676,2.0,0.0,2.0,2.0,1.35
868.0,141.0,3.0,1.0,1602,3.0,0.0,2.0,2.0,1.35
163.0,258.0,2.0,1.0,1050,1.0,3.0,1.0,2.0,0.84
580.0,141.0,3.0,1.0,1328,1.0,1.0,1.0,2.0,0.85
1846.0,141.0,2.0,1.0,979,1.0,1.0,1.0,2.0,0.75
1394.0,269.0,2.0,1.0,866,1.0,1.0,0.0,2.0,0.47
374.0,367.0,2.0,1.0,980,0.0,0.0,0.0,2.0,0.5
1481.0,92.0,3.0,1.0,784,3.0,0.0,2.0,2.0,0.85
434.0,237.0,2.0,1.0,771,3.0,0.0,0.0,1.0,0.35
1573.0,232.0,2.0,1.0,650,3.0,0.0,2.0,2.0,0.51
462.0,186.0,3.0,3.0,1760,3.0,0.0,2.0,2.0,1.25
1680.0,344.0,3.0,1.0,1422,1.0,0.0,2.0,2.0,0.8
1784.0,288.0,3.0,2.0,1480,3.0,3.0,2.0,1.0,0.92
1784.0,4.0,3.0,1.0,1243,3.0,0.0,2.0,1.0,0.85
1784.0,214.0,2.0,1.0,950,3.0,0.0,2.0,2.0,0.36
933.0,283.0,4.0,1.0,2230,3.0,0.0,0.0,1.0,1.1
1153.0,168.0,4.0,1.0,2247,3.0,0.0,2.0,2.0,2.72
1153.0,168.0,4.0,2.0,2730,3.0,0.0,2.0,2.0,3.3
1153.0,15.0,4.0,1.0,2206,3.0,0.0,2.0,2.0,2.67
1153.0,15.0,3.0,2.0,2151,3.0,0.0,2.0,2.0,2.6
1564.0,418.0,2.0,2.0,910,3.0,0.0,2.0,1.0,0.36
982.0,418.0,1.0,0.0,570,1.0,3.0,2.0,1.0,0.17
1520.0,418.0,2.0,2.0,1005,1.0,1.0,2.0,1.0,0.27
646.0,418.0,2.0,1.0,1050,2.0,0.0,2.0,2.0,0.4
810.0,283.0,3.0,1.0,893,2.0,0.0,2.0,1.0,0.34
1197.0,396.0,2.0,1.0,1036,3.0,0.0,0.0,0.0,0.49
1270.0,356.0,2.0,1.0,1004,2.0,0.0,2.0,1.0,0.5
847.0,90.0,3.0,1.0,1349,2.0,0.0,0.0,2.0,0.74
65.0,326.0,2.0,1.0,1072,3.0,0.0,0.0,1.0,0.85
65.0,199.0,3.0,1.0,1340,3.0,0.0,0.0,2.0,1.07
1784.0,135.0,2.0,1.0,767,2.0,0.0,1.0,1.0,0.3
1595.0,278.0,3.0,1.0,1400,3.0,0.0,1.0,2.0,0.85
216.0,283.0,4.0,3.0,3000,1.0,0.0,0.0,0.0,1.75
1534.0,283.0,3.0,2.0,1188,2.0,0.0,1.0,1.0,0.74
1801.0,134.0,3.0,1.0,1375,1.0,0.0,1.0,1.0,0.65
1361.0,49.0,2.0,1.0,957,2.0,0.0,1.0,2.0,0.54
50.0,430.0,3.0,1.0,1985,1.0,0.0,2.0,0.0,1.95
1101.0,271.0,3.0,1.0,1810,1.0,0.0,1.0,0.0,2.5
23.0,141.0,2.0,1.0,1504,1.0,0.0,1.0,2.0,0.95
419.0,192.0,3.0,2.0,1370,2.0,0.0,2.0,2.0,0.75
45.0,283.0,3.0,2.0,1188,2.0,0.0,1.0,2.0,0.75
887.0,283.0,3.0,1.0,1053,2.0,0.0,1.0,1.0,0.65
885.0,283.0,3.0,1.0,1450,2.0,0.0,1.0,2.0,0.75
1483.0,334.0,3.0,1.0,1265,3.0,0.0,0.0,1.0,0.87
1825.0,77.0,3.0,1.0,2348,3.0,0.0,2.0,2.0,3.5
1535.0,394.0,1.0,1.0,556,3.0,1.0,0.0,2.0,0.14
1140.0,283.0,4.0,3.0,2300,2.0,0.0,0.0,0.0,2.6
1394.0,269.0,3.0,1.0,1080,0.0,0.0,0.0,1.0,0.55
1182.0,269.0,3.0,1.0,1400,1.0,0.0,0.0,2.0,0.51
1511.0,141.0,3.0,1.0,1654,0.0,0.0,0.0,2.0,1.8
109.0,348.0,3.0,1.0,1351,3.0,0.0,1.0,1.0,0.98
230.0,232.0,2.0,1.0,992,3.0,0.0,0.0,2.0,0.31
230.0,249.0,2.0,1.0,908,3.0,0.0,0.0,2.0,0.28
230.0,234.0,1.0,1.0,529,3.0,0.0,0.0,2.0,0.16
230.0,91.0,2.0,1.0,882,3.0,0.0,2.0,2.0,0.27
1540.0,232.0,3.0,1.0,1272,2.0,0.0,0.0,2.0,0.86
1540.0,232.0,3.0,1.0,1337,2.0,0.0,0.0,2.0,0.85
1394.0,269.0,3.0,1.0,1140,0.0,0.0,0.0,2.0,0.53
1193.0,209.0,3.0,1.0,1445,1.0,0.0,2.0,1.0,0.67
236.0,250.0,2.0,1.0,908,3.0,0.0,0.0,1.0,0.28
234.0,232.0,3.0,1.0,1158,3.0,0.0,0.0,1.0,0.36
1603.0,36.0,3.0,1.0,1007,2.0,1.0,2.0,1.0,0.43
1485.0,141.0,4.0,1.0,2527,2.0,0.0,2.0,2.0,2.6
1135.0,104.0,4.0,3.0,2300,2.0,0.0,2.0,2.0,2.35
252.0,199.0,3.0,1.0,1250,1.0,0.0,1.0,1.0,0.75
1482.0,334.0,3.0,1.0,1285,2.0,0.0,2.0,2.0,0.9
71.0,412.0,1.0,1.0,360,1.0,0.0,1.0,1.0,0.19
757.0,106.0,3.0,2.0,1224,3.0,1.0,2.0,2.0,0.55
1482.0,334.0,3.0,1.0,1285,3.0,0.0,0.0,2.0,0.95
1487.0,334.0,3.0,1.0,1220,1.0,1.0,0.0,2.0,0.6
1487.0,334.0,3.0,1.0,1385,1.0,1.0,0.0,2.0,0.62
1487.0,334.0,2.0,1.0,980,1.0,0.0,2.0,1.0,0.38
1481.0,92.0,3.0,1.0,1445,3.0,0.0,0.0,2.0,0.92
1481.0,92.0,3.0,1.0,1495,3.0,0.0,0.0,2.0,0.93
1481.0,92.0,3.0,1.0,1445,3.0,0.0,0.0,2.0,0.9
1767.0,334.0,3.0,1.0,1346,2.0,0.0,0.0,2.0,0.75
1481.0,92.0,3.0,1.0,1192,2.0,0.0,1.0,2.0,0.8
1487.0,334.0,2.0,1.0,780,1.0,1.0,0.0,1.0,0.31
1487.0,334.0,3.0,1.0,1005,1.0,0.0,0.0,1.0,0.42
1456.0,283.0,2.0,1.0,1718,1.0,1.0,0.0,2.0,1.45
1129.0,283.0,3.0,1.0,1074,3.0,0.0,2.0,2.0,1.35
1767.0,334.0,3.0,1.0,1343,2.0,0.0,0.0,1.0,0.72
1784.0,256.0,2.0,1.0,840,2.0,3.0,2.0,1.0,0.28
943.0,13.0,4.0,1.0,2000,3.0,1.0,1.0,2.0,3.85
861.0,252.0,4.0,1.0,2000,3.0,3.0,2.0,2.0,3.25
192.0,359.0,3.0,1.0,1200,0.0,0.0,2.0,1.0,0.75
1692.0,289.0,3.0,2.0,1250,2.0,0.0,2.0,2.0,0.7
1687.0,260.0,2.0,1.0,1000,1.0,0.0,2.0,1.0,0.3
1798.0,291.0,2.0,1.0,1100,2.0,0.0,2.0,1.0,0.66
1002.0,212.0,3.0,1.0,1360,1.0,0.0,1.0,1.0,0.75
1784.0,274.0,1.0,1.0,400,2.0,0.0,1.0,1.0,0.15
1002.0,362.0,5.0,1.0,2300,3.0,0.0,1.0,1.0,1.75
1002.0,199.0,2.0,1.0,783,3.0,0.0,2.0,2.0,0.37
1002.0,199.0,2.0,1.0,783,3.0,0.0,2.0,1.0,0.37
1002.0,322.0,1.0,1.0,486,3.0,0.0,2.0,1.0,0.23
1491.0,334.0,1.0,1.0,595,3.0,2.0,2.0,2.0,0.34
1491.0,334.0,1.0,1.0,655,3.0,2.0,0.0,1.0,0.3
1784.0,103.0,2.0,1.0,790,3.0,1.0,2.0,1.0,0.3
391.0,371.0,4.0,3.0,2396,2.0,0.0,0.0,1.0,1.95
32.0,4.0,3.0,2.0,1250,1.0,1.0,2.0,1.0,0.65
207.0,258.0,3.0,2.0,1449,3.0,0.0,2.0,1.0,0.9
390.0,283.0,3.0,2.0,1250,2.0,0.0,2.0,2.0,0.58
183.0,283.0,3.0,2.0,1450,2.0,0.0,2.0,2.0,0.67
1561.0,283.0,3.0,1.0,1659,3.0,2.0,0.0,2.0,1.05
1483.0,334.0,3.0,1.0,1265,3.0,0.0,0.0,0.0,0.85
1483.0,334.0,3.0,1.0,1265,3.0,0.0,0.0,0.0,0.8
72.0,283.0,3.0,2.0,1535,3.0,1.0,0.0,2.0,1.35
734.0,423.0,2.0,1.0,750,1.0,0.0,1.0,1.0,0.23
1381.0,427.0,2.0,1.0,1317,3.0,0.0,2.0,2.0,0.85
1653.0,278.0,3.0,1.0,1345,1.0,0.0,2.0,2.0,0.9
347.0,224.0,2.0,1.0,770,3.0,0.0,0.0,1.0,0.5
448.0,427.0,3.0,1.0,1302,1.0,1.0,1.0,1.0,0.48
449.0,427.0,3.0,1.0,1075,3.0,0.0,2.0,2.0,0.49
449.0,427.0,2.0,1.0,938,1.0,0.0,1.0,2.0,0.38
293.0,329.0,2.0,1.0,877,2.0,0.0,1.0,1.0,0.57
1180.0,192.0,2.0,1.0,843,2.0,0.0,1.0,0.0,0.44
1031.0,192.0,2.0,2.0,817,2.0,0.0,2.0,2.0,0.46
794.0,427.0,3.0,1.0,1200,1.0,0.0,1.0,1.0,0.35
878.0,82.0,2.0,1.0,762,2.0,0.0,2.0,1.0,0.38
448.0,427.0,2.0,1.0,971,1.0,1.0,1.0,1.0,0.42
1054.0,421.0,3.0,2.0,1034,0.0,0.0,2.0,2.0,0.38
1054.0,421.0,2.0,2.0,917,0.0,2.0,2.0,2.0,0.36
1054.0,421.0,2.0,2.0,837,0.0,1.0,2.0,2.0,0.38
984.0,192.0,2.0,2.0,820,2.0,1.0,2.0,2.0,0.4
449.0,427.0,3.0,1.0,1265,1.0,2.0,2.0,2.0,0.65
1518.0,260.0,3.0,1.0,1175,3.0,1.0,2.0,2.0,0.54
1719.0,154.0,2.0,1.0,1054,2.0,0.0,1.0,2.0,0.75
1719.0,154.0,3.0,2.0,1274,2.0,0.0,1.0,1.0,0.9
1173.0,212.0,2.0,1.0,750,2.0,0.0,1.0,1.0,0.36
117.0,212.0,3.0,2.0,1668,2.0,0.0,1.0,1.0,0.8
117.0,235.0,3.0,2.0,1668,2.0,0.0,1.0,1.0,0.8
117.0,212.0,4.0,2.0,1668,2.0,3.0,1.0,1.0,0.8
1206.0,258.0,2.0,1.0,900,3.0,0.0,2.0,1.0,0.4
1173.0,20.0,2.0,1.0,750,3.0,0.0,1.0,2.0,0.36
1002.0,212.0,2.0,1.0,850,3.0,0.0,2.0,1.0,0.4
1173.0,20.0,2.0,1.0,900,3.0,0.0,1.0,1.0,0.43
1173.0,235.0,2.0,0.0,750,3.0,0.0,1.0,1.0,0.36
117.0,235.0,4.0,2.0,1668,3.0,0.0,1.0,1.0,0.8
117.0,141.0,2.0,1.0,850,3.0,0.0,2.0,1.0,0.41
117.0,235.0,2.0,1.0,850,3.0,0.0,2.0,1.0,0.4
1206.0,181.0,2.0,1.0,850,2.0,0.0,2.0,1.0,0.4
117.0,20.0,4.0,2.0,1668,2.0,0.0,2.0,1.0,0.8
118.0,20.0,2.0,1.0,850,2.0,0.0,2.0,1.0,0.4
1173.0,235.0,2.0,1.0,900,2.0,0.0,2.0,2.0,0.43
117.0,141.0,4.0,2.0,1668,2.0,0.0,2.0,1.0,0.8
271.0,85.0,3.0,1.0,1290,2.0,0.0,0.0,0.0,0.8
1784.0,135.0,2.0,1.0,663,2.0,0.0,1.0,2.0,0.26
1784.0,85.0,2.0,1.0,930,2.0,0.0,2.0,0.0,0.65
1784.0,135.0,2.0,1.0,840,2.0,0.0,1.0,1.0,0.34
328.0,53.0,3.0,1.0,1293,1.0,0.0,1.0,1.0,0.48
858.0,135.0,2.0,1.0,1120,2.0,0.0,1.0,2.0,0.32
309.0,209.0,3.0,2.0,1270,3.0,0.0,2.0,1.0,0.7
1189.0,269.0,3.0,1.0,1288,1.0,1.0,2.0,2.0,0.45
1234.0,260.0,2.0,1.0,900,2.0,0.0,2.0,1.0,0.34
945.0,368.0,2.0,1.0,750,2.0,0.0,2.0,1.0,0.26
945.0,260.0,2.0,1.0,850,2.0,3.0,2.0,1.0,0.32
1002.0,36.0,3.0,1.0,1050,1.0,0.0,2.0,1.0,0.34
1002.0,283.0,3.0,1.0,1208,3.0,0.0,2.0,2.0,0.62
1002.0,283.0,2.0,1.0,793,3.0,0.0,2.0,1.0,0.3
276.0,121.0,3.0,1.0,1300,1.0,2.0,1.0,1.0,1.6
285.0,4.0,3.0,1.0,1420,2.0,0.0,1.0,1.0,0.87
1064.0,172.0,2.0,1.0,820,2.0,0.0,1.0,1.0,0.28
1064.0,172.0,2.0,1.0,940,2.0,0.0,1.0,2.0,0.29
1780.0,283.0,4.0,2.0,3500,3.0,1.0,2.0,1.0,2.2
13.0,4.0,3.0,1.0,1485,2.0,1.0,1.0,1.0,0.85
281.0,4.0,3.0,2.0,1400,3.0,2.0,1.0,2.0,0.98
1002.0,283.0,2.0,1.0,710,3.0,0.0,2.0,1.0,0.26
1002.0,214.0,2.0,1.0,810,3.0,0.0,2.0,2.0,0.26
1002.0,214.0,3.0,1.0,1200,3.0,0.0,2.0,2.0,0.38
624.0,394.0,3.0,1.0,1100,2.0,0.0,1.0,2.0,0.33
624.0,394.0,2.0,1.0,950,2.0,0.0,1.0,2.0,0.28
625.0,394.0,2.0,1.0,850,2.0,0.0,1.0,1.0,0.26
625.0,394.0,2.0,1.0,945,2.0,0.0,1.0,1.0,0.27
624.0,394.0,2.0,1.0,920,2.0,0.0,1.0,2.0,0.28
625.0,394.0,3.0,1.0,1020,2.0,0.0,2.0,2.0,0.28
1193.0,209.0,3.0,1.0,1530,3.0,1.0,2.0,2.0,0.84
1379.0,269.0,3.0,1.0,1154,3.0,1.0,2.0,1.0,0.46
1784.0,210.0,2.0,1.0,644,3.0,0.0,2.0,2.0,0.23
1784.0,210.0,3.0,2.0,1092,2.0,0.0,2.0,1.0,0.38
1002.0,206.0,3.0,1.0,1200,3.0,0.0,2.0,2.0,0.45
1784.0,210.0,3.0,1.0,1080,2.0,0.0,2.0,1.0,0.35
1021.0,210.0,2.0,1.0,740,2.0,0.0,2.0,1.0,0.2
998.0,210.0,2.0,1.0,720,2.0,0.0,2.0,1.0,0.19
996.0,205.0,3.0,1.0,1080,3.0,0.0,2.0,1.0,0.48
998.0,205.0,3.0,1.0,1100,3.0,0.0,2.0,1.0,0.35
997.0,205.0,1.0,1.0,450,3.0,0.0,2.0,1.0,0.19
1784.0,205.0,4.0,2.0,1400,3.0,0.0,2.0,2.0,0.52
1060.0,283.0,2.0,1.0,1032,3.0,0.0,2.0,1.0,1.1
1511.0,141.0,3.0,1.0,1764,1.0,0.0,0.0,2.0,2.15
1675.0,141.0,4.0,1.0,2693,2.0,0.0,2.0,2.0,4.0
1101.0,271.0,3.0,1.0,1583,2.0,0.0,2.0,2.0,1.75
1002.0,136.0,2.0,1.0,1022,2.0,0.0,2.0,2.0,0.57
462.0,186.0,3.0,2.0,1920,3.0,1.0,0.0,2.0,1.65
68.0,283.0,3.0,1.0,1457,2.0,0.0,1.0,1.0,1.45
778.0,316.0,3.0,2.0,1800,3.0,0.0,2.0,2.0,2.0
778.0,316.0,4.0,2.0,2367,3.0,0.0,2.0,2.0,2.25
778.0,316.0,5.0,3.0,2897,3.0,0.0,2.0,2.0,3.0
1129.0,283.0,3.0,1.0,1198,2.0,0.0,2.0,2.0,1.2
1132.0,141.0,3.0,1.0,2385,3.0,0.0,2.0,2.0,3.7
1132.0,141.0,4.0,1.0,2822,3.0,0.0,2.0,2.0,4.75
1132.0,141.0,4.0,1.0,2822,3.0,0.0,1.0,0.0,5.25
1784.0,312.0,2.0,1.0,892,2.0,0.0,1.0,1.0,0.4
224.0,132.0,2.0,1.0,887,2.0,0.0,1.0,1.0,0.37
80.0,280.0,2.0,1.0,863,2.0,0.0,1.0,2.0,0.23
80.0,280.0,3.0,2.0,1184,2.0,0.0,1.0,2.0,0.32
1590.0,260.0,1.0,1.0,565,3.0,0.0,1.0,1.0,0.22
1784.0,260.0,2.0,1.0,925,3.0,1.0,1.0,2.0,0.36
1590.0,260.0,2.0,1.0,918,3.0,0.0,2.0,2.0,0.39
274.0,71.0,3.0,2.0,1220,2.0,0.0,1.0,2.0,0.55
274.0,71.0,3.0,2.0,1135,2.0,0.0,1.0,1.0,0.51
1590.0,260.0,3.0,1.0,990,3.0,0.0,2.0,1.0,0.42
1590.0,260.0,2.0,1.0,741,3.0,0.0,1.0,1.0,0.26
1590.0,260.0,3.0,1.0,886,3.0,1.0,1.0,2.0,0.27
1590.0,260.0,2.0,1.0,735,2.0,0.0,1.0,2.0,0.29
1589.0,368.0,2.0,1.0,847,3.0,1.0,1.0,1.0,0.33
1590.0,260.0,2.0,1.0,790,2.0,0.0,1.0,2.0,0.28
1590.0,260.0,2.0,1.0,720,2.0,0.0,1.0,2.0,0.22
1784.0,63.0,2.0,1.0,800,2.0,0.0,1.0,2.0,0.36
1590.0,260.0,3.0,1.0,1000,2.0,0.0,1.0,2.0,0.31
1590.0,260.0,2.0,1.0,845,2.0,0.0,1.0,2.0,0.26
1590.0,260.0,2.0,1.0,650,2.0,0.0,1.0,2.0,0.24
1590.0,260.0,2.0,1.0,828,2.0,0.0,1.0,2.0,0.31
1590.0,260.0,3.0,1.0,1150,2.0,0.0,1.0,2.0,0.48
1310.0,112.0,3.0,1.0,1462,3.0,0.0,2.0,1.0,0.66
1311.0,53.0,3.0,1.0,1452,3.0,0.0,2.0,1.0,0.65
1053.0,133.0,4.0,1.0,1672,3.0,0.0,2.0,2.0,1.5
1053.0,133.0,3.0,2.0,1429,3.0,0.0,2.0,2.0,1.06
654.0,199.0,3.0,1.0,1064,1.0,0.0,1.0,2.0,0.63
654.0,199.0,2.0,2.0,813,3.0,0.0,1.0,1.0,0.38
225.0,214.0,3.0,3.0,1409,2.0,0.0,1.0,1.0,0.72
42.0,297.0,2.0,1.0,871,2.0,0.0,1.0,2.0,0.39
226.0,214.0,2.0,1.0,995,2.0,0.0,1.0,2.0,0.51
1093.0,71.0,2.0,1.0,727,2.0,0.0,1.0,1.0,0.23
1784.0,312.0,3.0,1.0,975,2.0,0.0,1.0,1.0,0.4
1784.0,312.0,3.0,1.0,1284,2.0,0.0,1.0,1.0,0.7
1784.0,312.0,3.0,1.0,1360,2.0,0.0,1.0,2.0,0.72
1784.0,312.0,2.0,0.0,800,2.0,0.0,1.0,2.0,0.43
1784.0,312.0,4.0,1.0,2200,2.0,0.0,1.0,1.0,1.17
1784.0,312.0,2.0,1.0,1100,2.0,0.0,1.0,1.0,0.58
1784.0,312.0,2.0,1.0,1040,2.0,0.0,1.0,1.0,0.55
1784.0,312.0,2.0,1.0,894,2.0,0.0,2.0,2.0,0.36
1002.0,214.0,1.0,0.0,516,3.0,1.0,1.0,1.0,0.15
1784.0,214.0,2.0,1.0,813,3.0,1.0,1.0,1.0,0.3
1784.0,214.0,2.0,1.0,765,3.0,0.0,1.0,1.0,0.26
505.0,199.0,2.0,0.0,550,3.0,0.0,1.0,1.0,0.22
1311.0,92.0,2.0,1.0,875,3.0,0.0,2.0,1.0,0.39
1311.0,135.0,3.0,1.0,1462,3.0,0.0,2.0,2.0,0.66
127.0,71.0,2.0,1.0,845,2.0,0.0,1.0,1.0,0.32
1002.0,214.0,2.0,1.0,795,3.0,0.0,1.0,1.0,0.3
1002.0,214.0,2.0,1.0,796,3.0,0.0,1.0,1.0,0.29
1002.0,214.0,2.0,1.0,871,3.0,0.0,1.0,2.0,0.29
1257.0,283.0,3.0,1.0,1842,1.0,0.0,1.0,2.0,1.05
432.0,421.0,2.0,1.0,924,1.0,0.0,2.0,1.0,0.3
791.0,65.0,2.0,1.0,725,3.0,0.0,1.0,1.0,0.32
749.0,192.0,2.0,1.0,935,3.0,2.0,0.0,0.0,0.64
640.0,192.0,2.0,2.0,1010,3.0,0.0,2.0,1.0,0.45
81.0,235.0,3.0,1.0,1080,2.0,2.0,1.0,2.0,0.56
223.0,283.0,4.0,1.0,2355,2.0,0.0,1.0,1.0,1.77
223.0,108.0,3.0,1.0,1728,2.0,0.0,2.0,1.0,1.3
1142.0,359.0,3.0,1.0,1712,3.0,2.0,0.0,2.0,1.77
459.0,283.0,3.0,1.0,1738,3.0,1.0,2.0,2.0,1.2
1767.0,334.0,3.0,1.0,1343,2.0,0.0,0.0,2.0,0.65
592.0,359.0,2.0,1.0,1080,3.0,0.0,2.0,0.0,0.77
592.0,359.0,3.0,1.0,1510,3.0,0.0,1.0,0.0,0.96
592.0,359.0,2.0,1.0,1090,3.0,0.0,2.0,0.0,0.78
593.0,283.0,3.0,1.0,1510,3.0,0.0,2.0,0.0,0.99
593.0,283.0,2.0,1.0,1090,3.0,0.0,2.0,0.0,0.75
1123.0,400.0,4.0,1.0,2396,3.0,0.0,2.0,2.0,4.0
1708.0,192.0,2.0,2.0,907,3.0,0.0,2.0,1.0,0.51
1708.0,192.0,3.0,3.0,1128,3.0,0.0,2.0,0.0,0.64
1041.0,141.0,2.0,1.0,1152,2.0,0.0,1.0,0.0,1.05
1041.0,141.0,3.0,1.0,1622,2.0,0.0,1.0,0.0,1.5
1041.0,141.0,3.0,1.0,1585,2.0,0.0,1.0,0.0,1.6
1041.0,141.0,3.0,1.0,1357,2.0,0.0,1.0,0.0,1.3
1154.0,416.0,2.0,1.0,900,0.0,2.0,1.0,1.0,0.8
336.0,253.0,3.0,1.0,948,3.0,2.0,2.0,2.0,0.44
336.0,360.0,2.0,1.0,788,2.0,0.0,2.0,2.0,0.32
336.0,214.0,3.0,1.0,1263,2.0,0.0,2.0,2.0,0.53
985.0,192.0,3.0,2.0,888,3.0,1.0,0.0,1.0,0.22
1254.0,376.0,2.0,1.0,980,2.0,0.0,0.0,2.0,0.25
1592.0,190.0,2.0,1.0,1083,2.0,0.0,2.0,1.0,0.86
1682.0,376.0,1.0,1.0,600,2.0,0.0,2.0,2.0,0.15
48.0,376.0,3.0,1.0,1040,2.0,2.0,0.0,2.0,0.7
262.0,258.0,3.0,2.0,1600,3.0,0.0,2.0,2.0,0.65
296.0,258.0,3.0,1.0,2000,3.0,0.0,1.0,1.0,0.85
1751.0,281.0,2.0,0.0,690,3.0,0.0,1.0,2.0,0.32
1002.0,51.0,3.0,1.0,1295,3.0,0.0,1.0,1.0,0.95
1751.0,274.0,2.0,1.0,700,3.0,0.0,1.0,2.0,0.32
1456.0,283.0,4.0,2.0,3866,3.0,2.0,2.0,0.0,3.5
888.0,44.0,3.0,1.0,2050,0.0,2.0,0.0,2.0,4.25
1156.0,334.0,3.0,1.0,1220,1.0,0.0,2.0,2.0,0.7
1549.0,396.0,3.0,1.0,1463,3.0,0.0,2.0,2.0,0.55
1549.0,396.0,2.0,1.0,839,3.0,0.0,2.0,2.0,0.35
534.0,396.0,3.0,1.0,1129,3.0,0.0,2.0,2.0,0.55
534.0,396.0,2.0,1.0,874,3.0,0.0,2.0,2.0,0.35
1557.0,149.0,3.0,1.0,1264,3.0,0.0,2.0,2.0,0.65
1109.0,209.0,2.0,4.0,1071,2.0,0.0,2.0,0.0,0.39
1109.0,141.0,2.0,1.0,1043,2.0,0.0,2.0,0.0,0.42
1784.0,288.0,3.0,1.0,1250,2.0,3.0,1.0,2.0,0.75
298.0,127.0,2.0,1.0,810,2.0,0.0,1.0,2.0,0.26
298.0,127.0,1.0,1.0,575,2.0,0.0,1.0,1.0,0.18
298.0,127.0,2.0,1.0,769,2.0,0.0,1.0,2.0,0.25
298.0,127.0,1.0,1.0,447,2.0,0.0,1.0,1.0,0.14
298.0,192.0,2.0,1.0,816,2.0,0.0,1.0,2.0,0.26
297.0,192.0,2.0,1.0,810,2.0,0.0,1.0,2.0,0.26
297.0,192.0,2.0,1.0,769,2.0,0.0,1.0,1.0,0.25
297.0,192.0,1.0,1.0,575,2.0,0.0,1.0,1.0,0.18
1054.0,421.0,3.0,2.0,1242,1.0,0.0,2.0,0.0,0.55
1784.0,394.0,2.0,1.0,773,3.0,3.0,1.0,1.0,0.28
1433.0,274.0,2.0,1.0,712,3.0,0.0,1.0,1.0,0.28
1167.0,394.0,3.0,1.0,1121,2.0,0.0,1.0,1.0,0.4
1167.0,394.0,3.0,1.0,1200,2.0,0.0,1.0,2.0,0.42
857.0,394.0,2.0,1.0,700,2.0,3.0,1.0,1.0,0.22
857.0,394.0,3.0,1.0,1165,2.0,0.0,1.0,1.0,0.35
1409.0,394.0,2.0,1.0,840,2.0,3.0,1.0,1.0,0.28
1398.0,394.0,2.0,1.0,699,2.0,3.0,1.0,1.0,0.21
1167.0,394.0,3.0,1.0,1105,2.0,0.0,1.0,1.0,0.39
1087.0,394.0,2.0,1.0,771,3.0,3.0,1.0,2.0,0.28
582.0,5.0,3.0,2.0,1680,1.0,1.0,2.0,0.0,1.05
889.0,321.0,3.0,1.0,2150,1.0,0.0,1.0,1.0,2.25
840.0,427.0,3.0,1.0,1263,3.0,1.0,2.0,2.0,1.18
1784.0,42.0,3.0,1.0,1000,3.0,1.0,1.0,2.0,0.35
1784.0,64.0,2.0,1.0,730,3.0,0.0,1.0,1.0,0.3
1784.0,358.0,2.0,1.0,960,1.0,1.0,1.0,2.0,0.44
1784.0,65.0,2.0,2.0,750,3.0,0.0,1.0,1.0,0.32
1784.0,393.0,2.0,1.0,700,1.0,1.0,1.0,1.0,0.32
201.0,64.0,2.0,1.0,730,3.0,1.0,1.0,2.0,0.26
1784.0,64.0,2.0,1.0,670,3.0,0.0,2.0,1.0,0.21
1271.0,63.0,3.0,1.0,1100,1.0,1.0,2.0,2.0,0.4
201.0,63.0,2.0,1.0,750,3.0,0.0,1.0,1.0,0.3
1784.0,65.0,2.0,1.0,900,3.0,0.0,1.0,1.0,0.42
201.0,67.0,2.0,1.0,800,3.0,0.0,2.0,1.0,0.38
201.0,65.0,3.0,1.0,1330,1.0,0.0,1.0,1.0,0.6
201.0,65.0,2.0,1.0,868,1.0,0.0,2.0,1.0,0.39
419.0,192.0,3.0,1.0,1130,2.0,0.0,2.0,2.0,0.62
374.0,367.0,2.0,1.0,980,1.0,1.0,2.0,2.0,0.5
1784.0,321.0,2.0,1.0,1187,1.0,1.0,1.0,2.0,0.77
201.0,67.0,3.0,2.0,1200,3.0,0.0,2.0,2.0,0.7
1140.0,283.0,2.0,1.0,1000,2.0,0.0,0.0,2.0,0.98
819.0,306.0,4.0,2.0,1947,3.0,0.0,0.0,1.0,1.32
1002.0,334.0,2.0,1.0,1180,3.0,0.0,2.0,2.0,0.63
1002.0,334.0,2.0,1.0,1080,3.0,0.0,1.0,1.0,0.62
386.0,10.0,2.0,2.0,1257,1.0,0.0,2.0,1.0,0.72
1482.0,334.0,3.0,1.0,1290,2.0,3.0,2.0,0.0,1.1
1784.0,160.0,3.0,2.0,1280,3.0,2.0,2.0,2.0,0.63
209.0,283.0,2.0,1.0,795,1.0,3.0,2.0,2.0,0.44
1817.0,334.0,4.0,2.0,2450,3.0,0.0,2.0,2.0,1.1
1708.0,192.0,2.0,2.0,550,3.0,0.0,2.0,0.0,0.55
1708.0,192.0,2.0,2.0,550,3.0,0.0,0.0,2.0,0.54
1708.0,192.0,3.0,3.0,1128,3.0,0.0,2.0,2.0,0.65
1708.0,192.0,2.0,2.0,550,3.0,0.0,0.0,2.0,0.52
1708.0,192.0,3.0,3.0,1128,3.0,0.0,0.0,2.0,0.67
1708.0,192.0,3.0,3.0,1128,3.0,0.0,2.0,2.0,0.64
1017.0,194.0,2.0,1.0,800,3.0,0.0,2.0,1.0,0.23
